SCHCD,Bldstatus,Clrooms,Clgood,Clmajor,ClMinor,OthGood,OthMajor,OthMinor,Toilet_C,Toiletb,Toilet_g,KITDEVGRANT_YN,MEALSINSCH,CAL_YN,HMRoom_YN,Electric_YN,Bndrywall,library_YN,PGround_YN,Blackboard,BookinLib,Water,MedChk_YN,Ramps_YN,Computer,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7030325404,2,16,16,0,0,1,0,0,0,2,3,0,0,2,1,1,1,1,1,16,1105,3,2,2,2,3,7,0,1,9,10,0,0
7030325405,2,8,8,0,0,4,0,0,0,1,1,0,0,2,1,1,1,2,2,8,0,1,2,2,0,0,5,0,0,5,5,0,0
7030325406,2,16,16,0,0,12,0,0,1,4,4,0,0,1,1,1,1,1,1,16,3600,3,2,1,7,2,16,0,0,16,18,0,0
7030325407,1,12,12,0,0,3,0,0,0,8,4,0,0,2,1,1,1,1,1,12,2600,3,1,1,2,6,4,0,1,10,10,0,0
7030325408,2,16,16,0,0,5,0,0,0,1,1,0,0,2,1,1,1,1,1,16,1400,3,1,1,6,2,8,0,1,8,10,0,0
7030325409,2,9,9,0,0,43,0,0,8,5,3,0,0,1,2,1,1,1,1,9,8028,3,2,2,8,3,9,0,0,12,12,0,0
7030325410,2,17,17,0,0,11,0,0,3,3,3,0,0,2,1,1,1,1,1,17,890,3,1,1,5,3,9,0,1,10,12,0,0
7030325411,2,8,8,0,0,10,0,0,0,4,4,0,0,2,1,1,1,1,1,16,5000,3,1,1,5,1,9,0,1,10,10,0,0
7030325412,1,21,21,0,0,0,0,0,0,6,4,0,0,2,1,1,1,1,1,5,2000,3,1,1,1,3,29,0,0,26,32,0,0
7030325413,2,10,10,0,0,5,0,0,0,4,4,0,0,2,1,1,1,1,1,12,3808,3,1,2,0,0,11,0,1,6,11,0,0
7030325501,2,8,8,0,0,3,0,0,0,3,3,0,0,2,1,1,1,1,1,11,3565,3,1,2,0,5,6,0,1,10,11,0,0
7030325502,1,9,9,0,0,0,0,0,0,2,2,0,0,2,1,1,1,1,1,8,1000,3,1,1,2,1,8,0,1,8,9,0,0
7030325503,2,12,12,0,0,4,0,0,1,5,5,0,0,1,1,1,1,1,1,11,3460,3,2,1,8,1,11,0,1,11,12,94,11
7030325504,2,8,8,0,0,5,0,0,0,3,3,0,0,1,1,1,1,1,1,8,9059,3,1,1,5,3,11,0,0,14,14,0,0
7030325505,2,8,8,0,0,9,0,0,0,2,2,0,0,2,1,1,1,1,2,12,4500,3,2,1,2,2,7,0,1,9,9,0,0
7030325506,2,8,8,0,0,4,0,0,1,8,2,0,0,2,1,1,1,1,1,8,2749,3,1,2,0,4,5,0,1,9,9,0,0
7030325507,1,8,8,0,0,6,0,0,0,2,2,0,0,2,1,1,1,1,1,11,850,3,1,2,2,2,7,0,1,9,9,0,0
7030326011,2,8,8,0,0,2,0,0,0,1,1,0,0,2,1,1,1,2,2,9,2600,3,2,2,0,0,9,0,1,8,9,0,0
7030326012,1,8,8,0,0,3,0,0,1,2,2,0,0,2,1,1,1,1,1,8,1650,3,1,1,4,4,5,0,1,9,9,0,0
7030326013,2,16,16,0,0,16,0,0,1,3,9,0,0,2,1,1,1,1,1,30,4644,3,2,2,16,1,15,0,1,16,16,0,0
7030326014,2,11,11,0,0,6,0,0,2,3,3,0,0,2,1,1,1,1,1,20,17500,3,1,1,8,1,9,0,0,10,10,0,0
7030424303,3,12,12,0,0,0,0,0,0,0,36,0,3,2,1,1,1,1,1,24,1028,3,1,1,0,0,13,0,1,11,13,0,0
7030424304,3,11,2,9,0,4,0,0,0,3,0,0,3,2,1,1,2,2,1,14,626,3,1,2,6,7,3,0,1,9,10,0,0
7030424305,3,18,0,18,0,0,0,0,0,5,0,0,3,2,1,1,1,2,1,18,0,3,1,1,5,8,5,0,1,1,13,27,9
7030424306,3,22,13,9,0,11,0,0,0,0,5,0,3,2,1,1,1,2,1,23,897,3,1,1,7,1,21,0,1,22,22,0,0
7030424307,3,21,20,0,1,5,0,0,0,6,0,0,3,2,1,1,2,2,2,24,0,3,2,2,0,7,2,0,1,6,9,0,0
7030424308,3,17,0,17,0,15,0,0,0,1,5,0,3,1,1,1,2,1,1,24,743,3,1,1,1,0,11,0,1,10,11,0,0
7030424309,3,14,0,0,14,3,1,0,0,2,2,0,3,2,2,1,2,1,1,14,0,3,1,2,0,8,3,0,1,11,11,0,0
7030424310,3,8,8,0,0,1,0,0,0,3,6,0,3,2,1,1,2,1,1,10,1515,3,1,2,0,1,11,0,1,11,12,0,0
7030424311,3,12,8,4,0,11,0,0,0,3,3,0,3,2,1,1,1,1,1,15,1800,3,1,2,6,5,1,0,1,5,6,0,0
7030424312,3,18,18,0,0,0,0,0,0,2,2,0,3,1,1,1,1,1,1,8,420,3,1,1,6,0,6,0,1,6,6,0,0
7030424313,3,10,0,10,0,3,0,0,0,1,1,0,3,3,1,1,1,1,1,14,385,3,1,1,7,0,11,0,1,11,11,35,1
7030424314,3,7,0,0,7,0,0,0,0,6,0,0,3,2,2,1,1,2,1,17,1490,3,1,2,5,6,2,0,1,6,8,0,0
7030424315,3,7,0,0,7,0,0,6,0,1,2,0,3,2,1,1,2,1,1,13,0,3,1,1,0,0,7,0,1,5,7,0,0
7030424316,3,8,8,0,0,4,0,4,0,3,6,0,3,1,1,1,1,1,1,14,750,3,1,1,5,3,5,0,1,8,8,0,0
7030424317,3,15,0,15,0,5,0,0,0,13,0,0,3,1,2,1,1,1,1,20,891,3,1,1,1,12,8,0,1,18,20,0,0
7030424318,3,22,22,0,0,18,0,0,0,1,17,0,3,1,1,1,1,1,1,34,614,3,1,2,5,1,13,0,1,13,14,0,0
7030424401,3,12,12,0,0,0,0,0,0,36,0,0,3,1,1,1,1,1,1,6,3000,3,1,1,0,7,4,0,1,6,11,55,2
7030424402,3,8,8,0,0,0,0,0,4,0,4,0,3,2,2,1,1,1,2,9,529,3,1,2,6,7,5,0,1,9,12,0,0
7030424403,3,9,9,0,0,0,0,0,0,4,0,0,3,2,2,1,1,1,1,9,217,3,1,1,6,8,0,0,1,5,8,0,0
7030424404,3,18,18,0,0,5,0,0,0,15,0,0,3,2,1,1,1,1,2,20,845,3,2,2,0,11,2,0,1,8,13,0,0
7030424405,3,18,18,0,0,2,0,0,0,0,6,0,3,2,1,1,1,2,2,9,0,4,2,2,0,1,11,0,0,6,12,31,6
7030424406,3,20,20,0,0,1,0,0,0,3,0,0,3,3,1,1,1,1,2,22,800,3,1,1,6,11,7,0,1,16,18,0,0
7030424407,3,17,17,0,0,4,0,0,9,0,9,0,3,3,1,1,1,1,2,20,732,4,1,2,7,4,19,0,1,17,23,0,0
7030424408,3,17,0,17,0,0,0,0,5,0,4,0,3,3,2,1,1,1,1,15,400,3,1,1,5,0,16,0,0,9,16,0,0
7030424409,3,22,22,0,0,2,0,0,0,5,0,0,3,1,1,1,1,1,2,15,821,3,1,1,6,9,4,0,1,13,13,0,0
7030424410,3,18,0,18,0,0,0,0,0,0,14,0,3,3,2,1,1,1,1,20,761,3,1,1,2,0,19,0,1,19,19,0,0
7030424501,4,5,5,0,0,3,0,0,4,2,2,0,3,2,1,1,1,1,2,8,455,3,2,2,0,2,3,0,1,5,5,0,0
7030424502,3,9,9,0,0,4,0,0,0,3,3,0,3,2,1,1,1,1,2,9,550,3,1,1,6,5,0,0,1,4,5,0,0
7030326614,2,8,8,0,0,5,0,0,0,9,3,0,0,2,1,1,1,1,1,10,4002,3,1,1,2,1,8,0,1,9,9,0,0
7030326615,2,12,12,0,0,7,0,0,0,9,6,0,0,2,1,1,1,1,1,16,2500,3,2,2,6,2,8,0,1,8,10,0,0
7030326616,2,8,8,0,0,10,0,0,0,3,3,0,0,1,1,1,1,1,1,15,7000,3,1,1,9,3,8,0,0,11,11,0,0
7030326617,2,14,14,0,0,6,0,0,6,4,4,0,0,1,1,1,1,1,1,17,1250,3,2,1,11,4,8,0,0,10,12,0,0
7030326618,1,9,9,0,0,3,0,0,1,4,4,0,0,1,2,1,1,1,1,12,1400,4,1,2,5,5,5,0,1,2,10,0,0
7030326619,2,8,8,0,0,3,0,0,0,1,2,0,0,1,1,1,1,1,1,11,1800,4,1,2,2,5,5,0,1,10,10,2,1
7030326620,1,8,8,0,0,7,0,0,0,6,6,0,0,1,1,1,1,1,1,17,200,1,1,1,10,4,14,0,0,17,18,0,0
7030326621,2,8,8,0,0,8,0,0,1,4,4,0,0,2,1,1,1,1,1,17,1691,4,1,2,4,0,9,0,1,9,9,0,0
7030326622,2,16,16,0,0,6,0,0,0,4,4,0,0,1,1,1,1,1,1,20,5550,3,1,1,4,3,10,0,1,11,13,0,0
7030326701,2,8,8,0,0,8,0,0,0,2,2,0,0,2,1,1,1,1,1,8,1350,3,2,2,4,3,5,0,1,8,8,0,0
7030326702,2,8,8,0,0,0,0,0,0,2,2,0,0,1,1,1,1,1,1,9,3600,3,1,2,2,1,8,0,1,9,9,0,0
7030326703,2,14,14,0,0,4,0,0,0,4,3,0,0,2,1,1,1,1,1,20,6500,4,2,2,10,6,12,0,0,18,18,0,0
7030424503,3,5,5,0,0,4,0,0,0,0,6,0,3,1,1,1,1,1,2,9,316,3,1,2,6,0,5,0,1,4,5,0,0
7030424504,3,11,11,0,0,3,0,0,0,4,0,0,3,1,1,1,1,1,2,12,1580,3,1,2,6,4,1,0,1,5,5,0,0
7030424505,3,14,14,0,0,3,0,0,9,4,4,0,3,1,1,1,1,1,2,14,1033,3,1,2,7,1,5,0,1,5,6,0,0
7030426209,3,11,0,11,0,0,0,0,0,3,3,0,3,3,2,1,1,1,2,11,805,3,1,2,5,2,9,0,1,10,11,0,0
7030426301,3,11,11,0,0,0,0,0,0,15,0,0,3,2,1,1,1,1,2,5,399,3,1,1,2,8,4,0,1,9,12,5,1
7030426302,4,11,11,0,0,0,0,0,0,0,15,0,3,2,1,1,1,1,1,5,679,3,1,1,0,0,11,0,1,8,11,0,0
7030426303,3,30,30,0,0,0,0,0,0,22,0,0,3,2,1,1,1,1,1,30,1050,3,2,1,0,19,3,0,0,12,22,0,0
7030426401,3,31,21,0,10,6,0,0,0,0,31,0,3,2,1,1,1,1,1,31,422,3,1,1,1,5,26,0,1,25,31,0,0
7030426402,4,22,22,0,0,3,0,0,0,12,12,0,3,3,2,1,1,2,2,22,574,3,1,1,6,12,2,0,1,13,14,25,1
7030426403,4,23,23,0,0,4,0,0,0,8,8,0,3,2,1,1,1,1,2,22,20,3,2,2,1,2,17,0,1,1,19,0,0
7030426404,3,26,26,0,0,6,0,0,0,16,0,0,3,1,1,1,1,1,1,32,617,3,1,1,2,17,9,0,1,13,26,0,0
7030426405,3,26,26,0,0,6,0,0,0,1,16,0,3,1,1,1,1,1,1,32,629,3,1,1,1,4,28,0,1,21,32,0,0
7030426406,3,15,15,0,0,2,0,0,0,12,0,0,3,2,1,1,1,1,1,15,900,3,1,2,0,16,3,0,1,10,19,0,0
7030426407,3,15,15,0,0,2,0,0,0,0,28,0,3,2,2,1,1,1,1,17,483,3,1,1,1,11,6,0,1,14,17,0,0
7030426501,3,36,15,0,21,0,0,3,0,2,0,0,3,2,1,1,1,1,1,15,935,3,1,2,0,19,0,0,1,13,19,1,1
7030426502,3,36,15,0,21,0,3,0,0,0,2,0,3,2,1,1,1,1,2,15,925,3,1,2,0,14,3,0,1,14,17,0,0
7030426601,3,22,22,0,0,2,0,0,0,6,0,0,3,2,1,1,1,1,1,22,920,4,1,1,0,14,1,0,1,8,15,0,0
7030426602,3,27,27,0,0,3,0,0,0,3,3,0,3,2,1,1,1,1,2,10,738,3,1,2,0,9,13,0,1,21,22,0,0
7030426603,4,22,22,0,0,4,0,0,0,0,10,0,3,2,1,1,1,1,2,22,442,4,1,1,1,6,20,0,1,18,26,0,0
7030424506,3,7,7,0,0,8,0,0,0,0,9,0,3,2,1,1,1,1,2,6,1093,3,1,1,1,0,7,0,1,5,7,15,2
7030424507,4,15,5,10,0,3,0,0,0,3,0,0,3,1,2,1,1,1,1,15,850,3,1,1,5,5,5,0,1,3,10,8,1
7030424508,3,10,3,0,7,2,4,0,1,3,10,0,3,1,1,1,1,1,1,14,738,3,1,1,5,0,11,0,1,10,11,0,0
7030424601,3,15,15,0,0,7,0,0,0,12,0,0,3,2,1,1,1,1,1,15,1389,3,1,1,1,7,0,0,0,7,7,0,0
7030424602,3,19,19,0,0,0,0,0,0,9,7,0,3,1,1,1,1,1,1,23,1565,3,1,1,6,3,21,0,1,21,24,0,0
7030424603,3,20,20,0,0,10,0,0,0,7,6,0,3,1,1,1,1,1,1,25,1268,3,1,1,0,7,3,0,1,10,10,0,0
7030424604,3,18,18,0,0,10,0,0,0,7,6,0,3,2,1,1,1,1,2,32,1023,3,2,2,1,0,12,0,1,11,12,0,0
7030424701,4,16,16,0,0,8,0,0,0,6,6,0,3,3,1,1,3,1,2,18,1502,3,1,1,6,5,6,0,1,8,11,1,1
7030424702,3,5,5,0,0,9,0,0,0,9,0,0,3,1,1,1,1,1,2,19,1441,3,1,1,5,3,2,0,1,4,5,0,0
7030424703,3,5,5,0,0,10,0,0,0,15,9,0,3,1,1,1,1,1,2,15,1601,3,1,1,5,0,5,0,1,4,5,0,0
7030424704,4,10,10,0,0,2,0,0,0,4,0,0,3,2,1,1,1,1,1,10,1634,3,1,1,6,8,3,0,1,8,11,0,0
7030424705,3,11,11,0,0,0,0,0,0,1,3,0,3,1,1,1,1,1,1,14,1199,3,1,2,6,0,10,0,1,8,10,0,0
7030424706,3,10,10,0,0,6,0,0,42,20,20,0,3,3,1,1,1,1,2,18,1487,3,1,2,0,4,7,0,1,10,11,0,0
7030424708,3,11,11,0,0,10,0,0,0,6,6,0,3,2,1,1,1,1,1,19,980,3,2,2,5,3,8,0,1,6,11,0,0
7030424709,4,13,13,0,0,3,0,0,0,4,4,0,3,1,1,1,1,1,1,9,2043,4,1,1,2,0,5,0,1,5,5,90,3
7030424710,3,6,6,0,0,0,0,0,0,4,0,0,3,2,1,1,1,1,1,12,965,3,1,2,5,3,2,0,1,5,5,0,0
7030424711,3,5,5,0,0,7,0,0,0,1,2,0,3,2,1,3,1,1,1,13,650,3,1,2,5,0,5,0,1,5,5,0,0
7030424801,3,6,6,0,0,2,0,0,0,2,2,0,3,1,1,1,1,1,2,10,976,3,1,1,5,2,7,0,1,9,9,0,0
7030424803,3,8,8,0,0,10,0,0,0,3,4,0,3,1,1,1,1,1,2,8,1471,3,1,1,5,0,8,0,1,8,8,0,0
7030424804,3,20,20,0,0,2,0,0,0,3,3,0,3,1,1,1,1,1,1,10,435,3,1,1,6,2,9,0,1,10,11,0,0
7030424805,3,16,16,0,0,7,0,0,0,8,0,0,3,2,1,1,1,1,1,22,800,3,1,2,1,11,6,0,1,13,17,216,1
7030424806,3,18,18,0,0,5,0,0,0,0,16,0,3,2,1,1,1,1,1,22,705,3,1,2,0,1,15,0,1,14,16,0,0
7030424807,4,6,6,0,0,2,0,0,0,4,0,0,3,2,1,1,1,1,1,12,1100,3,1,1,0,10,0,0,1,9,10,0,0
7030424808,3,5,5,0,0,6,0,0,0,0,4,0,3,2,1,1,1,1,1,16,910,3,1,1,0,0,13,0,1,11,13,84,12
7030424809,3,10,10,0,0,1,0,0,0,6,7,0,3,3,1,1,1,1,1,21,772,3,1,1,5,3,9,0,1,11,12,0,0
7030424901,3,3,0,3,0,0,0,1,1,1,1,0,3,2,1,1,1,2,2,4,576,3,2,2,0,2,4,0,1,4,6,6,1
7030424902,4,16,16,0,0,4,0,0,0,19,0,0,3,2,1,1,1,2,2,17,0,3,2,2,0,14,4,0,1,12,18,0,0
7030424903,3,16,0,16,0,1,0,0,0,0,19,0,3,2,1,1,1,1,1,21,808,3,1,1,0,5,15,0,1,19,20,0,0
7030425503,3,12,12,0,0,5,0,0,0,4,4,0,3,2,1,1,1,1,1,14,345,3,1,1,6,2,11,0,1,11,13,0,0
7030425504,3,23,23,0,0,8,0,0,0,21,21,0,3,3,1,1,1,1,1,33,801,3,1,1,6,2,26,0,1,27,28,0,0
7030425601,3,18,12,6,0,5,0,0,10,9,0,0,3,2,1,1,1,1,1,22,650,3,1,1,0,7,8,0,1,14,15,0,0
7030425602,3,20,20,0,0,4,0,0,0,0,10,0,3,1,1,1,1,1,1,16,775,3,1,1,6,0,17,0,1,15,17,0,0
7030425603,3,15,15,0,0,0,1,0,0,6,0,0,3,2,1,1,1,1,1,19,516,3,1,1,7,9,2,0,1,10,11,0,0
7030425604,3,11,11,0,0,3,0,0,0,2,6,0,3,2,1,1,1,1,1,11,1064,3,1,1,8,1,13,0,1,14,14,0,0
7030425605,3,17,17,0,0,0,0,0,0,6,0,0,3,2,1,1,1,1,1,22,857,3,1,1,5,15,2,0,1,11,17,2,1
7030425606,3,17,17,0,0,0,0,0,0,1,3,0,3,2,1,1,1,1,1,5,540,3,1,1,0,0,23,0,1,21,23,0,0
7030425607,3,12,12,0,0,0,0,0,0,4,4,0,3,2,1,1,1,1,2,13,216,3,2,2,0,3,13,0,1,16,16,0,0
7030425608,3,16,6,10,0,11,0,0,0,15,0,0,3,3,1,1,1,1,1,21,736,3,1,1,5,8,3,0,1,7,11,0,0
7030425609,3,18,0,6,12,0,0,0,0,2,12,0,3,1,1,1,1,1,1,14,850,3,1,1,5,0,11,0,1,10,11,0,0
7030425610,3,10,0,10,0,2,0,0,0,6,6,0,3,2,1,1,1,1,1,218,749,4,1,1,6,7,2,0,1,9,9,0,0
7030425611,3,10,0,10,0,0,0,0,0,1,9,0,3,2,1,1,1,1,1,11,630,3,1,1,0,2,10,0,1,12,12,0,0
7030425612,3,7,7,0,0,3,0,0,0,8,12,0,3,2,1,1,1,2,1,5,8000,3,1,1,5,4,4,0,1,6,8,60,5
7030425701,3,14,14,0,0,3,0,0,0,18,0,0,3,2,1,1,1,1,2,18,1326,3,2,2,10,9,6,0,1,7,15,0,0
7030425702,3,16,16,0,0,2,0,0,0,13,13,0,3,3,1,1,1,1,1,17,980,3,1,1,7,3,15,0,1,17,18,0,0
7030425703,3,10,10,0,0,0,0,0,0,12,12,0,3,2,1,1,1,2,2,5,0,4,2,2,0,1,11,0,1,12,12,280,8
7030425801,3,13,13,0,0,5,0,0,0,9,0,0,3,1,1,1,1,1,1,16,1436,3,1,2,1,12,3,0,1,7,15,31,1
7030425802,3,12,12,0,0,6,0,0,0,1,6,0,3,1,1,1,1,1,1,18,527,3,1,1,1,0,13,0,1,11,13,0,0
7030425803,3,23,23,0,0,3,0,0,0,13,0,0,3,3,1,1,1,1,1,20,680,3,1,1,8,9,11,0,1,19,20,0,0
7030425804,3,22,22,0,0,3,0,0,9,1,8,0,3,1,1,1,1,1,1,24,1226,3,1,1,8,2,19,0,1,18,21,0,0
7030425901,3,10,10,0,0,1,0,0,0,6,0,0,3,1,1,1,1,1,2,11,570,3,1,1,0,10,1,0,1,3,11,0,0
7030425902,3,10,10,0,0,1,0,0,0,0,5,0,3,2,1,1,1,1,2,11,409,3,1,2,0,3,6,0,1,5,9,0,0
7030425903,3,8,8,0,0,10,1,0,0,4,0,0,3,1,1,1,1,1,2,30,1547,3,1,1,2,9,8,0,1,10,17,0,0
7030425904,3,13,0,13,0,8,0,0,0,0,6,0,3,2,1,1,1,1,1,30,549,3,1,1,0,1,16,0,1,11,17,0,0
7030426002,3,13,13,0,0,5,0,0,0,12,0,0,3,2,1,1,1,1,2,15,639,3,2,2,4,10,2,0,1,11,12,0,0
7030426003,3,16,16,0,0,1,0,0,12,1,8,0,3,3,1,1,1,1,1,15,850,3,1,1,5,0,17,0,1,14,17,1,1
7030426004,3,10,10,0,0,5,0,0,0,5,3,0,3,1,1,1,1,1,1,19,1063,3,1,1,2,2,9,0,1,11,11,0,0
7030426207,3,10,0,0,10,6,0,0,0,9,0,0,3,2,1,1,1,1,1,19,953,3,1,2,0,9,3,0,1,6,12,0,0
7030426005,3,5,5,0,0,10,0,0,3,6,9,0,3,1,1,1,1,1,1,16,1297,3,1,1,4,0,5,0,1,5,5,0,0
7030426006,3,10,10,0,0,19,0,0,0,15,0,0,3,1,1,1,1,1,1,29,1170,3,1,1,2,4,4,0,1,7,8,0,0
7030426007,3,10,10,0,0,16,0,0,0,0,6,0,3,3,1,1,1,1,1,28,1177,3,1,1,8,0,12,0,1,11,12,77,11
7030426101,3,44,8,0,36,2,0,0,0,3,0,0,3,2,1,1,1,1,2,21,935,3,1,2,0,14,3,0,1,9,17,10,1
7030426102,3,44,8,0,36,2,0,0,0,0,3,0,3,2,1,1,1,1,2,33,936,3,1,2,0,4,17,0,1,7,21,0,0
7030426103,3,28,28,0,0,0,0,6,0,27,0,0,3,2,1,1,1,1,1,30,1447,3,1,1,0,41,3,0,1,28,44,0,0
7030426104,3,28,28,0,0,4,0,0,0,0,18,0,3,2,1,1,1,1,1,33,785,3,1,1,1,8,31,0,1,31,39,0,0
7030426105,3,15,15,0,0,6,0,0,0,9,9,0,3,2,1,1,1,1,1,24,2250,3,1,1,1,0,16,0,1,14,16,0,0
7030426201,3,19,19,0,0,0,0,0,0,9,12,0,3,2,1,1,1,1,1,5,275,3,1,1,0,12,8,0,1,12,20,172,12
7030426202,3,21,21,0,0,7,0,0,0,14,0,0,3,2,1,1,1,1,1,24,780,3,1,1,5,19,1,0,1,16,20,0,0
7030426205,3,22,22,0,0,8,0,0,0,8,22,0,3,2,1,1,1,2,2,23,0,3,2,2,0,1,26,0,1,22,27,0,0
7030426206,3,20,20,0,0,11,0,0,0,9,0,0,3,1,1,1,1,1,1,24,1258,3,1,1,0,11,1,0,1,7,12,0,0
7030326704,2,16,16,0,0,3,0,0,0,2,2,0,0,2,1,1,1,1,1,12,1000,3,2,2,2,1,7,0,1,7,8,0,0
7030326705,2,16,16,0,0,9,0,0,0,3,3,0,0,1,1,1,1,1,1,20,5560,3,1,1,5,3,14,0,1,13,17,25,1
7030326706,2,11,11,0,0,20,0,0,0,7,7,2,0,2,1,1,1,1,1,12,5290,3,1,1,0,7,13,0,0,20,20,200,20
7030326707,2,8,8,0,0,6,0,0,0,2,2,0,0,2,1,1,1,2,2,10,0,3,2,2,0,4,6,0,1,10,10,0,0
7030326801,2,13,13,0,0,9,0,0,0,4,4,0,0,1,1,1,1,1,1,21,12000,3,1,2,15,0,26,0,0,26,26,0,0
7030326802,2,16,16,0,0,15,0,0,0,5,4,0,0,2,1,1,1,1,1,16,14000,3,2,2,2,10,25,0,0,35,35,0,0
7030326803,2,16,16,0,0,4,0,0,0,6,6,0,0,2,1,1,1,1,1,16,2700,3,1,1,5,4,9,0,0,13,13,0,0
7030326804,2,11,11,0,0,7,0,0,0,2,2,0,0,2,1,1,1,1,1,15,660,4,2,2,0,3,7,0,1,10,10,0,0
7030326805,2,8,8,0,0,8,0,0,0,2,1,0,0,2,1,1,1,1,1,12,2200,3,2,2,2,1,9,0,1,10,10,0,0
7030326806,2,11,11,0,0,5,0,0,0,2,2,0,0,2,1,1,1,1,1,11,3275,3,1,1,5,5,7,0,1,11,12,0,0
7030326807,2,8,8,0,0,3,0,0,0,5,5,0,0,2,1,1,1,1,1,13,4120,3,2,1,5,2,11,0,0,13,13,0,0
7030326808,2,8,8,0,0,2,0,0,0,2,2,0,0,2,1,1,1,1,1,9,2000,3,2,2,0,3,6,0,1,7,9,0,0
7030326809,2,17,17,0,0,0,0,0,0,4,4,0,0,2,1,1,1,1,1,15,5000,4,1,1,10,1,13,0,1,14,14,0,0
7030326810,2,8,8,0,0,8,0,0,0,2,2,0,0,2,1,1,1,1,1,16,6000,3,2,2,0,5,4,0,1,9,9,0,0
7030326811,2,8,8,0,0,5,0,0,0,2,2,0,0,2,1,1,1,1,1,12,1500,3,1,2,4,0,12,0,1,12,12,0,0
7030326812,2,8,8,0,0,12,0,0,1,4,5,0,0,1,1,1,1,1,1,9,2000,4,1,2,0,1,8,0,1,7,9,0,0
7030326813,2,11,11,0,0,5,0,0,0,2,2,0,0,2,1,1,1,1,1,12,3000,3,2,2,4,3,6,0,1,8,9,0,0
7030326901,1,8,8,0,0,5,0,0,0,3,3,0,0,2,1,1,1,1,1,10,1908,3,1,2,0,1,8,0,1,9,9,0,0
7030326903,1,8,5,3,0,7,0,0,0,3,3,0,0,1,1,1,1,1,1,8,4000,3,1,2,2,2,8,0,1,10,10,0,0
7030327001,2,8,8,0,0,14,0,0,0,10,10,0,0,1,1,1,1,1,1,8,6800,3,1,1,25,2,9,0,0,11,11,0,0
7030426208,3,10,0,0,10,0,7,0,0,0,16,0,3,2,1,1,1,1,1,19,1315,3,1,2,1,0,12,0,1,8,12,75,7
7030327002,1,27,27,0,0,25,0,0,0,30,15,0,0,1,1,1,1,1,1,27,12526,3,1,1,40,17,43,0,0,54,60,18,6
7030327003,2,14,14,0,0,4,0,0,2,6,5,0,0,1,1,1,1,1,1,18,4400,3,1,1,7,1,13,0,1,14,14,10,1
7030327004,1,23,23,0,0,12,0,0,6,6,6,0,0,2,1,1,1,1,1,14,1600,3,1,1,2,3,12,0,1,15,15,0,0
7030327101,1,25,25,0,0,15,0,0,4,21,15,0,0,1,1,1,1,1,1,24,9619,3,2,1,30,16,33,0,0,47,49,0,0
7030327102,2,8,8,0,0,20,0,0,0,8,7,0,0,2,1,1,1,1,1,16,7000,4,1,2,10,9,7,0,0,15,16,0,0
7030327103,2,8,8,0,0,9,0,0,0,2,2,0,0,2,1,1,1,1,1,8,3078,4,1,2,2,5,4,0,1,9,9,0,0
7030327104,1,9,9,0,0,2,0,0,0,2,2,0,0,2,1,1,1,1,1,15,500,3,1,1,10,2,7,0,1,7,9,0,0
7030327105,2,24,24,0,0,0,14,0,0,7,5,0,0,2,1,1,1,1,1,26,17240,3,1,2,28,6,19,0,0,24,25,0,0
7030327106,2,8,8,0,0,11,0,0,0,2,4,0,0,2,1,1,1,1,1,8,6004,3,1,1,10,5,12,0,0,14,17,0,0
7030327107,2,8,8,0,0,7,0,0,0,4,4,0,0,1,1,1,1,1,1,10,4540,3,1,1,5,5,4,0,1,9,9,90,9
7030327108,2,8,8,0,0,5,0,0,0,5,2,0,0,2,1,1,1,1,1,9,1810,3,1,2,0,4,5,0,1,9,9,0,0
7030327109,2,8,8,0,0,11,0,0,0,2,3,0,0,2,1,1,1,1,1,10,4200,3,1,1,0,4,5,0,1,8,9,0,0
7030425406,4,12,12,0,0,3,0,0,3,0,2,0,3,3,1,1,1,1,1,16,1500,3,1,2,7,0,29,0,1,28,29,3,1
7030425407,3,25,25,0,0,9,0,0,6,18,0,0,3,3,1,1,1,1,2,24,2269,3,1,1,5,20,5,0,1,12,25,0,0
7030425408,3,25,25,0,0,7,0,0,0,1,18,0,3,2,1,1,1,1,2,29,1114,3,1,1,0,7,23,0,1,18,30,0,0
7030425409,3,15,5,10,0,6,0,0,0,0,6,0,3,2,1,1,1,1,1,25,1208,3,1,1,0,3,13,0,1,12,16,7,3
7030425501,3,25,25,0,0,5,0,0,0,24,0,0,3,3,1,1,1,1,1,30,800,3,1,1,1,13,9,0,1,17,22,0,0
7030425502,3,12,12,0,0,2,0,0,0,10,0,0,3,2,1,1,1,1,1,10,452,3,2,1,1,9,5,0,1,8,14,0,0
7030624504,2,6,6,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,1,5,572,3,1,2,2,1,4,0,1,5,5,0,0
7030624505,2,5,5,0,0,3,0,0,1,1,1,0,0,2,1,1,1,1,1,8,150,3,2,1,0,0,5,0,1,5,5,0,0
7030624601,1,5,5,0,0,2,0,0,0,4,4,0,0,2,1,1,1,2,2,5,1000,3,2,2,0,0,4,0,0,4,4,0,0
7030426801,3,13,0,13,0,0,0,0,0,0,3,0,3,2,1,1,1,2,2,4,0,3,1,2,1,7,20,0,1,9,27,0,0
