SCHCD,School_Name,Block_Name,Cluster_Name,Village_Name,Pincode,District_Name
7030327201,BHARTIYA VIDYA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327202,S.R. Public School,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327203,LAXMI MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327204,NEW ERA CONVENT SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327205,RAMNATH MODEL SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327206,YAMUNA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030327207,NAV JEEVAN ADARSH PUBIC SCHOOL,DOEUNAIDED,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030424001,Old Seemapuri Urdu-II,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424002,Old Seemapuri Urdu-I,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424003,dilshad Colony-II,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424004,Dilshad Colony-I,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424005,Old Seemapuri Hindi-II,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424006,Old Seemapuri Hindi-I,MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424007,"MCD Primary School (Co-ed), A-Blk,",MCD,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030424101,Dilshad Garden D-II,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424102,Dilshad Garden O-II,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424103,Dilshad Garden D-I,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424104,Dilshad Garden A-I,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424105,Dilshad Garden New C(Gen.),MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424106,Dilshad Garden A-II,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424107,Nand Vihar-II,MCD,DEFAULT,241-DILSHAD GARDEN,110093,NORTH EAST DELHI
7030424108,Tahirpur No. 1 (Gen.),MCD,DEFAULT,241-DILSHAD GARDEN,110093,NORTH EAST DELHI
7030424109,Tahirpur Village-II,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424110,Tahirpur Village-I,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424111,Dilshad Garden O-I,MCD,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030424201,New Seemapuri-II,MCD,DEFAULT,242-NEW SEEMA PURI,110095,NORTH EAST DELHI
7030424202,"MCD Primary School No.1(Gen.), Tahi",MCD,DEFAULT,242-NEW SEEMA PURI,110095,NORTH EAST DELHI
7030424301,Nand Nagari A2-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424302,New Seemapuri-I,MCD,DEFAULT,243-NANG NAGRI,110095,NORTH EAST DELHI
7030424303,Nand Nagari F1-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424304,Nand Nagari B2-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424305,Nand Nagari M-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424306,Nand Nagari O-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424307,Nand Nagari D4-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424308,Nand Nagari D4-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424309,Nand Nagari D2-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424310,Nand Nagari D2-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424311,Nand Nagari B4-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424312,Nand Nagari B4-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424313,Nand Nagari B2-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424314,Nand Nagari A4-II,MCD,DEFAULT,243-NANG NAGRI,110095,NORTH EAST DELHI
7030424315,Nand Nagari A4-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424316,Nand Nagari A2-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424317,Nand Nagari E-II,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424318,Nand Vihar-I,MCD,DEFAULT,243-NANG NAGRI,110093,NORTH EAST DELHI
7030424401,Nand Nagari F1-II,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424402,Nand Nagari L-I,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424403,Nand Nagari L-II,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424404,Nand Nagari I-II,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424405,Nand Nagari I-I,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424406,Nand Nagari F2-II,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424407,Nand Nagari F2-I,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424408,Nand Nagari M-I,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424409,Nand Nagari O-II,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424410,Nand Nagari E-I,MCD,DEFAULT,244-SUNDER NAGRI,110093,NORTH EAST DELHI
7030424501,Khera G.T. Road (Gen.),MCD,DEFAULT,245-DURGA PURI,110095,NORTH EAST DELHI
7030424502,Jagatpuri-II,MCD,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030424503,Jagatpuri-I,MCD,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030424504,Bhagwanpur Khera-II,MCD,DEFAULT,245-DURGA PURI,110032,NORTH EAST DELHI
7030424505,Bhagwanpur Khera-I,MCD,DEFAULT,245-DURGA PURI,110032,NORTH EAST DELHI
7030424506,Nathu Colony-I,MCD,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030424507,Nand Nagari C-II,MCD,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030424508,Nand Nagari C-I,MCD,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030424601,Nathu Colony-II,MCD,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030424602,D.D.A. Flats Loni Road (Gen.),MCD,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030424603,Ashok Nagar-II,MCD,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030424604,Ashok Nagar-I,MCD,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030424701,Ram Nagar Ext. (Gen.),MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424702,Ram Nagar Loni Road-II,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424703,Ram Nagar Loni Road-I,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424704,Mansarover Park-II,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424705,Mansarover Park-I,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424706,G.T. Road (Gen.),MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424708,Central Rohtash Nagar (Gen.),MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424709,East Rohtash Nagar-I,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424710,Mansarover Park East-II,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424711,Mansarover Park East-I,MCD,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030424801,Panchsheel Garden (Gen.),MCD,DEFAULT,248-WELCOME COLONY,110093,NORTH EAST DELHI
7030424803,Naveen Shahadra-I,MCD,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030424804,Nai Besti Seelampur-I,MCD,DEFAULT,248-WELCOME COLONY,110053,NORTH EAST DELHI
7030424805,Subhash Park-II,MCD,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030424806,Subhash Park-I,MCD,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030424807,Seelampur Phase III Hindi-II,MCD,DEFAULT,248-WELCOME COLONY,110053,NORTH EAST DELHI
7030424808,Seelampur Phase III Hindi-I,MCD,DEFAULT,248-WELCOME COLONY,110053,NORTH EAST DELHI
7030424809,Seelampur Phase III Urdu-I,MCD,DEFAULT,248-WELCOME COLONY,110053,NORTH EAST DELHI
7030424901,Vijay Mohalla Moujpur (Gen.),MCD,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030424902,Chouhan Bangar Hindi-II,MCD,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030424903,Chouhan Bangar Hindi-I,MCD,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030424904,Chouhan Bangar Urdu-II,MCD,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030425001,Jafrabad-II,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425002,Jafrabad-I,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425003,Seelampur Phase III Urdu-II,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425004,Nai Besti Seelampur-II,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425005,Seelampur D-II,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425006,Seelampur B-II,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425007,Seelampur B-I,MCD,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030425101,Shastri Park-II,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425102,Shastri Park-I,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425103,Aawasiya Parisar Seelampur,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425104,Jagjivan Nagar Kaithwara-II,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425105,Jagjivan Nagar Kaithwara-I,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425106,Chouhan Bangar Urdu-I,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425107,SHASTRI PARK,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425108,BULAND MASJID,MCD,DEFAULT,251-NEW USMANPUR,110053,NORTH EAST DELHI
7030425201,Moujpur-II,MCD,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030425202,Moujpur-I,MCD,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030425203,Brahmpuri Old-II,MCD,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030425204,Brahmpuri Old-I,MCD,DEFAULT,252-MAUZPUR,110053,NORTH EAST DELHI
7030425301,Bhajanpura D-II,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425302,Garhi Mendu (Gen.),MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425303,Gamri-I,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425304,Bhajanpura D-I,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425305,Bhajanpura B-II,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425306,Bhajanpura B-I,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425307,Gamri-II,MCD,DEFAULT,253-BHAJANPURA,110053,NORTH EAST DELHI
7030425401,Goutam Vihar-II,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425402,Goutam Vihar-I,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425403,Brahmpuri T-II,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425404,Brahmpuri T-I,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425405,Brahmpuri X-II,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425406,Brahmpuri X-I,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425407,Usmanpur-II,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425408,Usmanpur-I,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425409,Seelampur D-I,MCD,DEFAULT,254-BRAHAMPURI,110053,NORTH EAST DELHI
7030425501,Arvind Nagar-II,MCD,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030425502,Ghonda-II,MCD,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030425503,Ghonda-I,MCD,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030425504,Arvind Nagar-I,MCD,DEFAULT,255-GHONDA,110053,NORTH EAST DELHI
7030425601,Yamuna Vihar C6-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425602,Yamuna Vihar C6-I,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425603,Yamuna Vihar C4-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425604,Yamuna Vihar C4-I,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425605,Yamuna Vihar C1-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425606,Yamuna Vihar C1-I,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425607,Yamuna Vihar B2 (Gen.),MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425608,Yamuna Vihar B-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425609,Yamuna Vihar B-I,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425610,Ghonda North Urdu-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425611,Ghonda North Urdu-I,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425612,Ghonda North Hindi-II,MCD,DEFAULT,256-YAMUNA VIHAR,110053,NORTH EAST DELHI
7030425701,Mohanpuri-II,MCD,DEFAULT,257-SUBHASH MOHALLA,110053,NORTH EAST DELHI
7030425702,Mohanpuri-I,MCD,DEFAULT,257-SUBHASH MOHALLA,110053,NORTH EAST DELHI
7030425703,Ghonda North Hindi-I,MCD,DEFAULT,257-SUBHASH MOHALLA,110056,NORTH EAST DELHI
7030425801,Kardampuri-II,MCD,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030425802,Kardampuri-I,MCD,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030425803,Jyoti Colony-II,MCD,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030425804,Jyoti Colony-I,MCD,DEFAULT,258-KARDAMPURI,110094,NORTH EAST DELHI
7030425901,Janta Majdoor Colony No.1-II,MCD,DEFAULT,259-JANTA COLONY,110053,NORTH EAST DELHI
7030425902,Janta Majdoor Colony No.1-I,MCD,DEFAULT,259-JANTA COLONY,110053,NORTH EAST DELHI
7030425903,Janta Majdoor Colony Ext.-II,MCD,DEFAULT,259-JANTA COLONY,110053,NORTH EAST DELHI
7030425904,Janta Majdoor Colony Ext.-I,MCD,DEFAULT,259-JANTA COLONY,110053,NORTH EAST DELHI
7030426002,Chajjupur-II,MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426003,Chajjupur-I,MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426004,Balbir Nagar (Gen.),MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426005,Balbir Nagar Ext. (Gen.),MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426006,Babarpur-II,MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426007,Babarpur-I,MCD,DEFAULT,260-BABARPUR,110032,NORTH EAST DELHI
7030426101,Bhagirathi Vihar-II,MCD,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030426102,Bhagirathi Vihar-I,MCD,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030426103,Joharipur-II,MCD,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030426104,Joharipur-I,MCD,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030426105,New Gokalpuri-I,MCD,DEFAULT,261-JIWAN PUR,110094,NORTH EAST DELHI
7030426201,Harijan Besti E Block Gokalpur,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426202,Harijan Besti East Gokalpur-II,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426205,Harijan Besti East Gokalpur-I,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426206,New Gokalpuri-II,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426207,GokalPuri-II,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426208,GokalPuri-I,MCD,DEFAULT,262-GOKULPUR,110094,NORTH EAST DELHI
7030426209,Gokalpur No. 1 (Gen.),MCD,DEFAULT,262-GOKULPUR,110093,NORTH EAST DELHI
7030426301,Meet Nagar-II,MCD,DEFAULT,263-SABOLI,110094,NORTH EAST DELHI
7030426302,Meet Nagar-I,MCD,DEFAULT,263-SABOLI,110094,NORTH EAST DELHI
7030426303,Mandoli Ext.-II,MCD,DEFAULT,263-SABOLI,110093,NORTH EAST DELHI
7030426401,Mandoli Ext.-I,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426402,Mandoli Girl's-II,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426403,Mandoli Girl's-I,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426404,Mandoli Boy's-II,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426405,Mandoli Boy's-I,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426406,Harsh Vihar-II,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426407,Harsh Vihar-I,MCD,DEFAULT,264-HARSH VIHAR,110093,NORTH EAST DELHI
7030426501,Shiv Vihar-II,MCD,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030426502,Shiv Vihar-I,MCD,DEFAULT,265-SHIV VIHAR,110094,NORTH EAST DELHI
7030426601,Sadatpur-II,MCD,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030426602,Dayalpur-I,MCD,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030426603,Sadatpur-I,MCD,DEFAULT,266-KARAWAL NAGAR (EAST),110094,NORTH EAST DELHI
7030426801,Mustfabad (Gen.),MCD,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030426802,Rajiv Nagar-II,MCD,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030426803,Rajiv Nagar-I,MCD,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030426804,MUSTAFABAD-II,MCD,DEFAULT,268-MUSTAFABAD,110094,NORTH EAST DELHI
7030426901,Khajoori Khas-II,MCD,DEFAULT,269-KHAZOORI KHAS,110094,NORTH EAST DELHI
7030426902,Khajoori Khas-I,MCD,DEFAULT,269-KHAZOORI KHAS,110094,NORTH EAST DELHI
7030427001,Dayalpur-II,MCD,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030427002,Chanderpuri(Chand Bag)-II,MCD,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030427003,Chanderpuri(Chand Bag)-I,MCD,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030427004,Biharipur-II,MCD,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030427005,Biharipur-I,MCD,DEFAULT,270-TUKHMIRPUR,110094,NORTH EAST DELHI
7030427101,Sabhapur Gujran-II,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427102,Sabhapur Gujran-I,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427103,Ankur Enclave-II,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427104,Ankur Enclave-I,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427105,Karawal Nagar-II,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427106,Karawal Nagar-I,MCD,DEFAULT,271-KARAWAL NAGAR (WEST),110094,NORTH EAST DELHI
7030427201,Sabhapur Village (Gen.),MCD,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030427202,Sonia Vihar-II,MCD,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030427203,Sonia Vihar-I,MCD,DEFAULT,272-SONIA VIHAR,110094,NORTH EAST DELHI
7030524801,"Gyan Bharti M/S, W Rohtash Ngr",MCDAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030623701,"Shiv Public School, Subhash Park",MCDUNAIDED,DEFAULT,237-SHAHDARA,110032,NORTH EAST DELHI
7030624001,"Capital,Dilshad Colony, D-95",MCDUNAIDED,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030624002,Deenabandhu Primary School,MCDUNAIDED,DEFAULT,240-DILSHAD COLONY,110095,NORTH EAST DELHI
7030624101,Happy P/S Dilshad Gardan D-95,MCDUNAIDED,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030624102,"Emreald P/S, Nand Nagari",MCDUNAIDED,DEFAULT,241-DILSHAD GARDEN,110093,NORTH EAST DELHI
7030624103,BLOOMFIELD PUBLIC SCHOOL,MCDUNAIDED,DEFAULT,241-DILSHAD GARDEN,110095,NORTH EAST DELHI
7030624301,"Shalini P/S A-392, Meet Nagar D-94",MCDUNAIDED,DEFAULT,243-NANG NAGRI,110094,NORTH EAST DELHI
7030624503,Shishu Vikas Shiksha Sadan,MCDUNAIDED,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030624504,"Vikas Bharti P/S, Hardev Puri",MCDUNAIDED,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030624505,MOTHER CHILD P/S,MCDUNAIDED,DEFAULT,245-DURGA PURI,110093,NORTH EAST DELHI
7030624601,"Anuradaha P/S, Ashok Nagar",MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624602,Modern Era P/S Ashok Nagar,MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624603,"Sri Ram Memorial P/S,Ashok Nagar",MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624604,"Jyoti Victor P/S,Hardev Puri",MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624605,Vashist C/S Ashok Nagar Shahdara,MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624606,"Vidhya Kunj P/S, Ashok Nagar",MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624607,J Holi Child Ashok Nagar Shahdara,MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624608,Vimal M/S Ashok Nagar Shahdara,MCDUNAIDED,DEFAULT,246-ASHOK NAGAR,110093,NORTH EAST DELHI
7030624701,"Tyagi¿s Sunrise P/S, Loni Road",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624702,"Guru Vashishth P/S,Shahdara",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624703,Guru Nank P/S Ram Nagar Shahdara,MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624704,"Gyan Deep M/S, Ram Nagar Shahdara",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624705,"Ankur Shiksha Sadan, Shahdara D-32",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624706,"Gandhi P/S D-215,School Block D-93",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110093,NORTH EAST DELHI
7030624707,"Nutan nS S,Moti Ram Rd.Shahdara",MCDUNAIDED,DEFAULT,247-RAM NAGAR,110032,NORTH EAST DELHI
7030624801,"Vidhya Vihar Vidhayla,P.G Shahdara",MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030624802,"Bloomindales P/S, Naveen Shahdara",MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030624803,"Indian P/S ,West Sudhash Park",MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030624804,Ram Priya  Shishu Shikshu Niketan,MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110053,NORTH EAST DELHI
7030624805,"The New V.V M/S,Naven Shahdara",MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030624806,MODERN K.D. FIELD PUBLIC SCHOOL,MCDUNAIDED,DEFAULT,248-WELCOME COLONY,110032,NORTH EAST DELHI
7030624901,"Aryan P/s, Brahampuri",MCDUNAIDED,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030624902,"Crescent M/School,C.B Ki Pulia D53",MCDUNAIDED,DEFAULT,249-CHAUHAN BANGAR,110053,NORTH EAST DELHI
7030625001,"M N Model P/s,New seelampur",MCDUNAIDED,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030625002,Hind Academy Jafrabad,MCDUNAIDED,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
7030625003,Nav Jeevan Adarash P/S Jafrabad,MCDUNAIDED,DEFAULT,250-JAFFRABAD,110053,NORTH EAST DELHI
