SCHCD,Rural_Urban,Medium_of_Instruction,Distance_BRC,Distance_CRC,Yeur_Estd,Pre_Pry_YN,Residential_Sch_YN,Sch_Management,Lowest_Class,Highest_Class,Sch_Category,Pre_Pry_Students,School_Type,Shift_School_YN,No_of_Working_Days,No_of_Acad_Inspection,Residential_Sch_Type,Pre_Pry_Teachers,Visits_by_BRC,Visits_by_CRC,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Funds_from_students_Recd,Funds_from_students_Expnd
7020106903,2,19,6,2,1957,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,11000,11000,0,0
7020106904,2,4,6,4,1968,2,2,1,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,11000,11000,0,0
7020106905,2,4,4,2,1961,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020107001,2,4,5,3,1968,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,7500,7500,0,0
7020107002,2,19,5,15,1957,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,8000,8000,0,0
7020107003,2,4,5,3,1957,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,11000,11000,0,0
7020107004,2,4,7,3,1958,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020107005,2,4,5,3,1988,1,2,1,0,12,3,63,3,2,0,0,2,1,0,5,12000,12000,14000,14000,0,0
7020107301,2,4,4,0,1976,1,2,1,0,12,3,13,1,2,0,0,2,1,0,5,12000,12000,9000,9000,0,0
7020107302,2,4,6,0,1980,1,2,1,0,12,3,77,3,2,0,0,2,2,0,5,12000,12000,13000,13000,0,0
7020107303,2,4,4,4,1976,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020107304,2,19,3,0,1976,1,2,1,0,12,3,27,2,2,0,0,2,0,0,5,15000,15000,12000,12000,0,0
7020107401,2,19,5,3,1958,1,2,1,0,12,3,73,3,2,0,0,2,3,0,5,12000,12000,12500,12500,0,0
7020107402,2,4,4,4,1976,2,2,1,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020107403,2,19,4,4,1980,1,2,1,0,10,6,82,3,2,0,0,2,3,0,5,12000,12000,10500,10500,0,0
7020107404,2,4,3,3,1953,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,0,0,9500,9500,0,0
7020107501,2,19,4,0,2001,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,0,8000,0,0,0
7020107502,2,4,1,2,1965,1,2,1,0,12,3,40,3,2,0,0,2,1,0,5,12000,12000,13000,13000,0,0
7020107503,2,4,5,1,1960,1,2,1,0,12,3,26,3,2,0,0,2,1,0,5,12000,12000,12000,12000,0,0
7020107504,2,4,4,1,1965,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,9500,9500,0,0
7020107601,2,4,10,10,1968,2,2,1,6,10,7,0,2,2,0,0,2,0,0,5,7000,7000,3500,3500,0,0
7020107602,2,4,4,1,1970,2,2,1,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,3500,3500,0,0
7020107603,2,4,6,2,1944,1,2,1,0,12,3,9,2,2,0,0,2,1,0,5,12000,12000,5500,5500,0,0
7020107701,2,4,1,1,1976,2,2,1,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,8500,8500,0,0
7020107702,2,4,0,0,1968,1,2,1,0,12,3,80,3,2,0,0,2,0,0,5,7000,7000,14500,14500,0,0
7020107703,2,4,2,5,1956,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020107704,2,4,2,2,1968,1,2,1,0,12,3,41,3,2,0,0,2,1,0,5,12000,12000,13000,13000,0,0
7020107705,2,4,1,6,1950,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,5500,5500,0,0
7020107706,2,4,1,1,1972,2,2,1,0,12,3,39,3,2,0,0,2,0,0,5,12000,12000,9000,9000,0,0
7020107801,2,4,5,5,1998,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,10500,10500,0,0
7020107802,2,19,2,6,1961,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,19000,19000,0,0
7020107803,2,4,5,5,1987,1,2,1,0,12,3,39,3,2,0,0,2,1,0,5,12000,12000,10000,10000,0,0
7020107804,2,4,2,0,1954,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,12000,12000,17500,17500,0,0
7020108001,2,4,10,3,1972,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,4000,4000,0,0
7020108002,2,4,8,0,1962,1,2,1,0,8,2,15,3,2,0,0,5,1,0,5,12000,12000,5500,5500,0,0
7020108003,2,4,8,4,1958,2,2,1,6,8,4,0,3,2,0,0,5,0,0,5,7000,7000,5500,5500,0,0
7020108801,2,4,7,7,1970,2,2,1,6,10,7,0,2,2,0,0,2,0,0,5,7000,7000,5000,5000,0,0
7020108802,2,18,7,7,1983,2,2,1,6,10,7,0,2,2,0,0,2,0,0,5,7000,7000,5000,5000,0,0
7020108803,2,4,7,7,1970,1,2,1,0,12,3,54,2,2,0,0,2,1,0,5,12000,12000,11000,11000,0,0
7020108804,2,4,5,4,1970,2,2,1,6,8,4,0,1,2,0,0,5,0,0,5,7500,7500,5000,5000,0,0
7020108805,2,4,5,6,1948,2,2,1,0,12,3,29,1,2,0,0,2,0,0,5,12000,12000,15500,15500,0,0
7020200901,2,4,6,8,1932,2,2,4,1,8,2,0,2,2,0,0,5,0,0,5,12000,12000,2500,2500,0,0
7020200902,2,4,5,4,1958,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,0,0,2500,2500,0,0
7020201001,2,19,2,2,1947,2,2,4,1,8,2,0,3,2,0,0,5,0,0,5,12000,12000,5000,5000,0,0
7020206902,2,4,7,5,1962,2,2,4,6,8,4,0,3,2,0,0,5,0,0,5,7000,7000,500,500,0,0
7020206903,2,4,6,4,1973,2,2,4,1,10,6,0,3,2,0,0,2,0,0,5,12000,0,0,0,0,0
7020206904,2,4,6,3,1957,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,3000,3000,0,0
7020206905,2,19,3,2,1948,2,2,4,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,8000,7500,0,0
7020206906,2,4,0,0,1962,2,2,4,6,8,4,0,3,2,0,0,5,0,0,5,7000,7000,2000,2000,0,0
7020206907,2,4,3,2,1934,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,3000,3000,0,0
7020206908,2,4,3,4,1947,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,3000,3000,0,0
7020207001,2,19,8,0,1954,2,2,4,6,12,5,0,3,2,0,0,2,0,0,5,0,0,6500,6500,0,0
7020207301,2,4,4,2,1978,2,2,4,6,10,7,0,3,2,0,0,2,0,0,5,7000,7000,4500,4500,0,0
7020207302,2,4,12,2,1946,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,0,0,4000,3500,0,0
7020207501,2,4,12,2,1957,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,0,0,7000,7000,0,0
7020207601,2,4,3,1,1960,2,2,4,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,2500,2500,0,0
7020207602,2,4,10,2,1960,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,0,0,5500,3000,0,0
7020207603,2,4,3,4,1919,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,0,0,11500,11500,0,0
7020207604,2,4,12,10,1916,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,0,0,5500,5500,0,0
7020207605,2,4,1,1,1963,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,3000,3000,0,0
7020207606,2,4,5,5,1972,2,2,4,6,8,4,0,1,2,0,0,5,0,0,5,7000,7000,500,500,0,0
7020207607,2,4,3,5,1962,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,11500,8000,0,0
7020207608,2,4,10,3,1909,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,9500,8000,0,0
7020207801,2,4,0,5,1868,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,0,0,7500,7500,0,0
7020207802,2,19,1,1,1926,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,1200,1200,5000,5000,0,0
7020207803,2,19,3,3,1912,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,11500,11500,0,0
7020207804,2,19,0,0,1905,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,9000,8500,0,0
7020207805,2,19,2,2,1926,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,20000,20000,0,0
7020207807,2,19,2,2,1899,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,11000,11000,0,0
7020207808,2,19,1,1,1915,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,500,500,0,0
7020208001,2,4,2,3,1950,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,0,0,17000,16500,0,0
7020208002,2,4,10,2,1905,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,7000,7000,5000,5000,0,0
7020208003,2,4,10,1,1912,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,0,0,5500,5500,0,0
7020208004,2,4,10,1,1909,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,4000,3500,0,0
7020208005,2,4,10,1,1924,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,7000,7000,3000,3000,0,0
7020208006,2,4,10,1,1901,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7020208007,2,99,0,0,1964,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,0,0,0,0,0,0
7020208501,2,4,12,10,1901,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,12000,12000,5000,5000,0,0
7020208601,2,4,8,2,1925,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,0,0,2500,2500,0,0
7020208602,2,4,10,1,1950,2,2,4,6,10,7,0,3,2,0,0,2,0,0,5,7500,7500,5000,5000,0,0
7020208603,2,4,0,15,1929,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,0,0,5000,5000,0,0
7020208801,2,4,6,3,1948,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,8000,8000,0,0
7020208802,2,18,7,8,1948,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,7000,7000,2000,2000,0,0
7020208803,2,4,4,6,1934,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,12000,12000,6500,6500,0,0
7020209101,2,4,4,8,1957,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,0,0,6500,6500,0,0
7020212901,2,4,6,2,1951,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,14500,14500,0,0
7020300601,2,19,0,15,1990,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020300701,2,19,0,15,1997,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300702,2,19,15,15,1998,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300703,2,19,20,20,1985,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300801,2,19,12,12,1985,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300802,2,19,8,7,1989,1,2,5,0,8,2,54,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7020300803,2,4,9,9,2002,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300804,2,19,0,10,1994,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020300805,2,19,0,10,1995,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020300806,2,19,14,14,1993,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020300807,2,19,15,15,2001,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020300808,2,19,15,15,2003,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020300809,2,19,15,15,1999,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020301001,2,4,3,2,1951,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020301002,2,19,4,4,1986,1,2,5,0,12,3,40,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7020301003,2,19,14,14,2002,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020301004,2,19,6,6,2001,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020306901,2,19,3,3,1985,1,2,5,0,12,3,59,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7020306902,2,19,4,2,1989,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020306903,2,19,5,2,1974,1,2,5,0,12,3,267,3,2,0,0,2,10,0,5,0,0,0,0,0,0
7020307001,2,19,4,3,1987,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020307501,2,19,5,1,1996,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020307601,2,19,5,3,1992,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7020307701,2,19,5,5,1991,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020307801,2,19,1,1,1960,1,2,5,0,12,3,333,3,2,0,0,2,9,0,5,0,0,0,0,0,0
7020307802,2,19,3,3,1969,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020308001,2,19,10,6,1924,1,2,5,0,12,3,199,2,2,0,0,2,4,0,5,0,0,0,0,0,0
7020308201,2,4,8,3,1985,2,2,5,6,10,7,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7020400601,2,4,16,16,1975,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,3500,3500,0,0
7020400602,2,4,15,15,1976,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,3000,3000,0,0
7020400603,2,4,15,15,2012,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,0,0,0,0,0,0
7020400701,2,4,15,15,1954,1,2,3,0,5,1,74,1,2,0,0,2,1,0,5,5000,5000,0,0,0,0
7020400702,2,4,15,15,1947,1,2,3,0,5,1,39,2,2,0,0,2,1,0,5,5000,5000,6000,6000,0,0
7020400703,2,4,15,15,1974,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,0,0,0,0
7020400704,2,4,15,15,1974,1,2,3,0,5,1,70,2,2,0,0,2,1,0,5,5000,5000,6500,6500,0,0
7020400705,2,4,15,15,1999,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6000,6000,0,0
7020400706,2,4,15,15,1947,1,2,3,0,5,1,77,2,2,0,0,2,1,0,5,5000,5000,7000,7000,0,0
7020400801,2,4,15,15,1992,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,26000,23000,0,0
7020400802,2,4,15,15,1964,1,2,3,0,5,1,45,3,2,0,0,2,1,0,5,5000,5000,4000,4000,0,0
7020400804,2,4,10,10,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,8000,8000,0,0
7020400805,2,4,15,15,1995,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,16000,16000,0,0
7020400901,2,4,3,2,1962,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020400902,2,19,3,5,1952,1,2,3,0,5,1,18,3,2,0,0,2,1,0,5,5000,5000,4500,4500,0,0
7020400904,2,4,1,0,1946,1,2,3,0,5,1,23,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020400905,2,4,2,3,1968,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020400906,2,4,3,4,1927,1,2,3,0,5,1,50,2,2,0,0,2,2,0,5,5000,5000,5000,5000,0,0
7020400908,2,4,5,7,1955,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020400909,2,4,3,3,1961,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7020400910,2,4,2,1,1961,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7020400911,2,4,5,1,1957,1,2,3,0,5,1,70,2,2,0,0,2,2,0,5,5000,5000,3000,2500,0,0
7020401001,2,4,6,6,1964,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020401002,2,4,6,6,1964,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020401003,2,4,7,7,1972,1,2,3,0,5,1,84,2,2,0,0,2,1,0,5,5000,5000,5500,5500,0,0
7020401004,2,4,2,0,1960,1,2,3,0,5,1,21,3,2,0,0,2,1,0,5,5000,5000,5500,5500,0,0
7020401005,2,4,6,6,1998,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020401006,2,19,6,6,1971,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020401007,2,4,6,6,1972,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,3500,3500,0,0
7020401101,2,4,6,3,1985,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,4500,4500,0,0
7020401102,2,4,6,4,1985,1,2,3,0,5,1,68,2,2,0,0,2,2,0,5,5000,5000,3500,3500,0,0
7020401108,2,4,7,5,1972,1,2,3,0,5,1,34,3,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7020406901,2,4,5,2,1931,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020406902,2,4,6,2,1956,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020406903,2,4,5,5,1962,1,2,3,0,5,1,36,2,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020406904,2,4,0,2,1953,1,2,3,0,5,1,35,2,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020406905,2,4,4,2,1955,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7020406906,2,4,4,2,1959,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,500,500,500,0,0
7020406907,2,4,4,2,1935,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020406908,2,4,0,0,1962,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020406909,2,4,4,2,1958,1,2,3,0,5,1,31,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020406910,2,4,4,2,1959,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407001,2,4,6,6,1961,1,2,3,0,5,1,36,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407301,2,4,4,4,1973,1,2,3,0,5,1,23,2,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407302,2,4,4,4,1973,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407303,2,4,6,1,1979,2,2,3,0,5,1,39,2,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407304,2,4,5,1,1969,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407305,2,4,4,1,1979,1,2,3,0,5,1,48,2,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7020407306,2,4,4,2,1979,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7020407307,2,4,3,3,1963,1,2,3,0,5,1,41,3,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7020407308,2,4,5,2,1974,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407309,2,4,6,1,1980,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407401,2,4,5,3,1963,1,2,3,0,5,1,38,2,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407402,2,4,3,4,1963,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407403,2,4,3,2,2006,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407404,2,4,4,8,1965,1,2,3,0,5,1,39,3,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7020407405,2,4,4,4,1961,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7020407406,2,18,4,2,1976,1,2,3,0,5,1,60,3,2,0,0,2,2,0,5,5000,5000,1500,1500,0,0
7020407407,2,18,2,2,1976,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407408,2,4,4,2,1962,1,2,3,0,5,1,39,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407409,2,4,4,4,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,500,500,0,0
7020407410,2,4,5,2,1960,1,2,3,0,5,1,60,3,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7020407411,2,4,5,2,1956,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407412,2,4,4,3,1961,1,2,3,0,5,1,43,2,2,0,0,2,1,0,5,5000,5000,4500,3000,0,0
7020407413,2,4,4,2,1960,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407501,2,4,0,1,1961,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,7500,7500,2000,2000,0,0
7020407502,2,4,5,2,1945,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407503,2,4,0,3,1954,1,2,3,0,5,1,25,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407504,2,4,8,2,1950,1,2,3,0,5,1,22,2,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407505,2,4,1,1,1950,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407506,2,4,8,2,1963,1,2,3,0,5,1,21,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407507,2,4,8,1,1971,1,2,3,0,5,1,11,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407508,2,4,5,4,1963,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407509,2,4,5,1,1970,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,6500,6500,0,0
7020407510,2,4,5,1,1958,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,4000,4000,0,0
7020407511,2,4,8,1,1961,1,2,3,0,5,1,24,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407512,2,4,5,1,1961,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2000,0,0
7020407513,2,4,10,1,1956,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407514,2,4,5,1,1960,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,5000,5000,3500,3000,0,0
7020407601,2,4,8,5,1947,1,2,3,0,5,1,16,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407602,2,4,8,3,1970,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7020407603,2,4,8,3,1960,1,2,3,0,5,1,24,2,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407604,2,4,4,3,1965,1,2,3,0,5,1,10,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407605,2,4,2,2,1971,1,2,3,0,5,1,16,2,2,0,0,2,1,0,5,5000,5000,1000,1000,0,0
7020407606,2,4,3,3,1960,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7020407607,2,4,3,3,1975,1,2,3,0,5,1,16,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407608,2,4,3,3,1953,1,2,3,0,5,1,13,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407609,2,4,4,8,1952,1,2,3,0,5,1,11,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407610,2,4,4,3,1910,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7020407701,2,4,3,3,1989,1,2,3,0,5,1,39,3,2,0,0,2,1,0,5,5000,5000,3000,2500,0,0
7020407702,2,4,1,1,1960,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407703,2,4,2,4,1949,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020407704,2,4,1,2,1945,1,2,3,0,5,1,34,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020407801,2,4,3,3,1971,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7020407802,2,4,4,4,1955,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,4000,4000,0,0
7020407803,2,4,3,3,1955,1,2,3,0,5,1,111,2,2,0,0,2,4,0,5,5000,5000,5000,4500,0,0
7020407804,2,4,1,1,1980,1,2,3,0,5,1,25,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7020407805,2,4,1,1,1953,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7020408001,2,4,10,1,1962,1,2,3,0,5,1,23,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020408002,2,4,10,2,1968,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020408003,2,4,3,3,1929,1,2,3,0,5,1,8,3,2,0,0,2,0,0,5,7500,7499,1000,1000,0,0
7020408004,2,4,0,0,1976,1,2,3,0,5,1,20,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020408005,2,4,10,2,1930,2,2,3,0,5,1,17,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020408006,2,4,8,1,1930,1,2,3,0,5,1,17,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7020408007,2,4,10,3,1962,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7020408008,2,4,9,1,1951,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,500,500,0,0
7020408501,2,4,10,2,1951,2,2,3,0,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7020408502,2,4,4,2,1951,1,2,3,0,5,1,16,3,2,0,0,2,1,0,5,7500,7500,1500,1500,0,0
7020408503,2,4,5,4,1957,1,2,3,0,5,1,20,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7020408701,2,4,3,5,1940,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
